content,content_cleaned,label
"It was great to see some of my favorite stars of 30 years ago including John Ritter, Ben Gazarra and Audrey Hepburn. They looked quite wonderful. But that was it. They were not given any characters or good lines to work with. I neither understood or cared what the characters were doing.<br /><br />Some of the smaller female roles were fine, Patty Henson and Colleen Camp were quite competent and confident in their small sidekick parts. They showed some talent and it is sad they didn't go on to star in more and better films. Sadly, I didn't think Dorothy Stratten got a chance to act in this her only important film role.<br /><br />The film appears to have some fans, and I was very open-minded when I started watching it. I am a big Peter Bogdanovich fan and I enjoyed his last movie, ""Cat's Meow"" and all his early ones from ""Targets"" to ""Nickleodeon"". So, it really surprised me that I was barely able to keep awake watching this one.<br /><br />It is ironic that this movie is about a detective agency where the detectives and clients get romantically involved with each other. Five years later, Bogdanovich's ex-girlfriend, Cybil Shepherd had a hit television series called ""Moonlighting"" stealing the story idea from Bogdanovich. Of course, there was a great difference in that the series relied on tons of witty dialogue, while this tries to make do with slapstick and a few screwball lines.<br /><br />Bottom line: It ain't no ""Paper Moon"" and only a very pale version of ""What's Up, Doc"".",great favorite star 30 year ago include John Ritter Ben Gazarra Audrey Hepburn look wonderful give character good line work understand care character doing.<br /><br />Some small female role fine Patty Henson Colleen Camp competent confident small sidekick part show talent sad star well film sadly think Dorothy Stratten get chance act important film role.<br /><br />The film appear fan open minded start watch big Peter Bogdanovich fan enjoy movie Cat Meow early one target Nickleodeon surprise barely able awake watch one.<br /><br />it ironic movie detective agency detective client romantically involve year later Bogdanovich ex girlfriend Cybil Shepherd hit television series call moonlighting steal story idea Bogdanovich course great difference series rely ton witty dialogue try slapstick screwball lines.<br /><br />bottom line be Paper Moon pale version Doc,0
"I can't believe that those praising this movie herein aren't thinking of some other film. I was prepared for the possibility that this would be awful, but the script (or lack thereof) makes for a film that's also pointless. On the plus side, the general level of craft on the part of the actors and technical crew is quite competent, but when you've got a sow's ear to work with you can't make a silk purse. Ben G fans should stick with just about any other movie he's been in. Dorothy S fans should stick to Galaxina. Peter B fans should stick to Last Picture Show and Target. Fans of cheap laughs at the expense of those who seem to be asking for it should stick to Peter B's amazingly awful book, Killing of the Unicorn.",believe praise movie think film prepare possibility awful script lack thereof make film pointless plus general level craft actor technical crew competent get sow ear work silk purse Ben G fan stick movie Dorothy S fan stick Galaxina Peter B fan stick Picture Target fan cheap laugh expense ask stick Peter B amazingly awful book Killing Unicorn,0
"Never cast models and Playboy bunnies in your films! Bob Fosse's ""Star 80"" about Dorothy Stratten, of whom Bogdanovich was obsessed enough to have married her SISTER after her murder at the hands of her low-life husband, is a zillion times more interesting than Dorothy herself on the silver screen. Patty Hansen is no actress either..I expected to see some sort of lost masterpiece a la Orson Welles but instead got Audrey Hepburn cavorting in jeans and a god-awful ""poodlesque"" hair-do....Very disappointing....""Paper Moon"" and ""The Last Picture Show"" I could watch again and again. This clunker I could barely sit through once. This movie was reputedly not released because of the brouhaha surrounding Ms. Stratten's tawdry death; I think the real reason was because it was so bad!","cast model Playboy bunny film Bob Fosse star 80 Dorothy Stratten Bogdanovich obsess marry SISTER murder hand low life husband zillion time interesting Dorothy silver screen Patty Hansen actress expect sort lose masterpiece la Orson Welles instead get Audrey Hepburn cavorting jean god awful poodlesque hair disappointing ""Paper Moon Picture watch clunker barely sit movie reputedly release brouhaha surround Ms. Stratten tawdry death think real reason bad",0
"Its not the cast. A finer group of actors, you could not find. Its not the setting. The director is in love with New York City, and by the end of the film, so are we all! Woody Allen could not improve upon what Bogdonovich has done here. If you are going to fall in love, or find love, Manhattan is the place to go. No, the problem with the movie is the script. There is none. The actors fall in love at first sight, words are unnecessary. In the director's own experience in Hollywood that is what happens when they go to work on the set. It is reality to him, and his peers, but it is a fantasy to most of us in the real world. So, in the end, the movie is hollow, and shallow, and message-less.",cast fine group actor find setting director love New York City end film Woody Allen improve Bogdonovich go fall love find love Manhattan place problem movie script actor fall love sight word unnecessary director experience Hollywood happen work set reality peer fantasy real world end movie hollow shallow message,0
"Today I found ""They All Laughed"" on VHS on sale in a rental. It was a really old and very used VHS, I had no information about this movie, but I liked the references listed on its cover: the names of Peter Bogdanovich, Audrey Hepburn, John Ritter and specially Dorothy Stratten attracted me, the price was very low and I decided to risk and buy it. I searched IMDb, and the User Rating of 6.0 was an excellent reference. I looked in ""Mick Martin & Marsha Porter Video & DVD Guide 2003"" and  wow  four stars! So, I decided that I could not waste more time and immediately see it. Indeed, I have just finished watching ""They All Laughed"" and I found it a very boring overrated movie. The characters are badly developed, and I spent lots of minutes to understand their roles in the story. The plot is supposed to be funny (private eyes who fall in love for the women they are chasing), but I have not laughed along the whole story. The coincidences, in a huge city like New York, are ridiculous. Ben Gazarra as an attractive and very seductive man, with the women falling for him as if her were a Brad Pitt, Antonio Banderas or George Clooney, is quite ridiculous. In the end, the greater attractions certainly are the presence of the Playboy centerfold and playmate of the year Dorothy Stratten, murdered by her husband pretty after the release of this movie, and whose life was showed in ""Star 80"" and ""Death of a Centerfold: The Dorothy Stratten Story""; the amazing beauty of the sexy Patti Hansen, the future Mrs. Keith Richards; the always wonderful, even being fifty-two years old, Audrey Hepburn; and the song ""Amigo"", from Roberto Carlos. Although I do not like him, Roberto Carlos has been the most popular Brazilian singer since the end of the 60's and is called by his fans as ""The King"". I will keep this movie in my collection only because of these attractions (manly Dorothy Stratten). My vote is four.<br /><br />Title (Brazil): ""Muito Riso e Muita Alegria"" (""Many Laughs and Lots of Happiness"")",today find laugh VHS sale rental old VHS information movie like reference list cover name Peter Bogdanovich Audrey Hepburn John Ritter specially Dorothy Stratten attract price low decide risk buy search IMDb User Rating 6.0 excellent reference look Mick Martin Marsha Porter Video DVD Guide 2003  wow  star decide waste time immediately finish watch laugh find boring overrated movie character badly develop spend lot minute understand role story plot suppose funny private eye fall love woman chase laugh story coincidence huge city like New York ridiculous Ben Gazarra attractive seductive man woman fall Brad Pitt Antonio Banderas George Clooney ridiculous end great attraction certainly presence Playboy centerfold playmate year Dorothy Stratten murder husband pretty release movie life show star 80 death centerfold Dorothy Stratten Story amazing beauty sexy Patti Hansen future Mrs. Keith Richards wonderful year old Audrey Hepburn song Amigo Roberto Carlos like Roberto Carlos popular brazilian singer end 60 call fan king movie collection attraction manly Dorothy Stratten vote four.<br /><br />Title Brazil Muito Riso e Muita Alegria Laughs lot happiness,0
"This film is just plain horrible. John Ritter doing pratt falls, 75% of the actors delivering their lines as if they were reading them from cue cards, poor editing, horrible sound mixing (dialogue is tough to pick up in places over the background noise), and a plot that really goes nowhere. I didn't think I'd ever say this, but Dorothy Stratten is not the worst actress in this film. There are at least 3 others that suck more. Patti Hansen delivers her lines with the passion of Ben Stein. I started to wonder if she wasn't dead inside. Even Bogdanovich's kids are awful (the oldest one is definitely reading her lines from a cue card). This movie is seriously horrible. There's a reason Bogdanovich couldn't get another project until 4 years later. Please don't watch it. If you see it in your television listings, cancel your cable. If a friend suggests it to you, reconsider your friendship. If your spouse wants to watch it, you're better off finding another soulmate. I'd rather gouge my eyes out with lawn darts than sit through this piece of garbage again. If I could sum this film up in one word, that word would be: Suckotrocity",film plain horrible John Ritter pratt fall 75 actor deliver line read cue card poor editing horrible sound mixing dialogue tough pick place background noise plot go think Dorothy Stratten bad actress film 3 suck Patti Hansen deliver line passion Ben Stein start wonder dead inside Bogdanovich kid awful old definitely read line cue card movie seriously horrible reason Bogdanovich project 4 year later watch television listing cancel cable friend suggest reconsider friendship spouse want watch well find soulmate gouge eye lawn dart sit piece garbage sum film word word suckotrocity,0
"My interest in Dorothy Stratten caused me to purchase this video. Although it had great actors/actresses, there were just too many subplots going on to retain interest. Plus it just wasn't that interesting. Dialogue was stiff and confusing and the story just flipped around too much to be believable. I was pretty disappointed in what I believe was one of Audrey Hepburn's last movies. I'll always love John Ritter best in slapstick. He was just too pathetic here.",interest Dorothy Stratten cause purchase video great actor actress subplot go retain interest plus interesting Dialogue stiff confusing story flip believable pretty disappointed believe Audrey Hepburn movie love John Ritter well slapstick pathetic,0
"I have this film out of the library right now and I haven't finished watching it. It is so bad I am in disbelief. Audrey Hepburn had totally lost her talent by then, although she'd pretty much finished with it in 'Robin and Marian.' This is the worst thing about this appallingly stupid film. It's really only of interest because it was her last feature film and because of the Dorothy Stratten appearance just prior to her homicide.<br /><br />There is nothing but idiocy between Gazzara and his cronies. Little signals and little bows and nods to real screwball comedy of which this is the faintest, palest shadow.<br /><br />Who could believe that there are even some of the same Manhattan environs that Hepburn inhabited so magically and even mythically in 'Breakfast at Tiffany's' twenty years earlier? The soundtrack of old Sinatra songs and the Gershwin song from which the title is taken is too loud and obvious--you sure don't have to wait for the credits to find out that something was subtly woven into the cine-musique of the picture to know when the songs blasted out at you.<br /><br />'Reverting to type' means going back up as well as going back down, I guess. In this case, Audrey Hepburn's chic European lady is all you see of someone who was formerly occasionally an actress and always a star. Here she has even lost her talent as a star. If someone whose talent was continuing to grow in the period, like Ann-Margret, had played the role, there would have been some life in it, even given the unbelievably bad material and Mongoloid-level situations.<br /><br />Hepburn was a great person, of course, greater than most movie stars ever dreamed of being, and she was once one of the most charming and beautiful of film actors. After this dreadful performance, she went on to make an atrocious TV movie with Robert Wagner called 'Love Among Thieves.' In 'They all Laughed' it is as though she were still playing an ingenue in her 50's. Even much vainer and obviously less intelligent actresses who insisted upon doing this like Lana Turner were infinitely more effective than is Hepburn. Turner took acting seriously even when she was bad. Hepburn doesn't take it seriously at all, couldn't be bothered with it; even her hair and clothes look tacky. Her last really good work was in 'Two for the Road,' perhaps her most perfect, if possibly not her best in many ways.<br /><br />And that girl who plays the country singer is just sickening. John Ritter is horrible, there is simply nothing to recommend this film except to see Dorothy Stratten, who was truly pretty. Otherwise, critic David Thomson's oft-used phrase 'losing his/her talent' never has made more sense.<br /><br />Ben Gazarra had lost all sex appeal by then, and so we have 2 films with Gazarra and Hepburn--who could ask for anything less? Sandra Dee's last, pitiful film 'Lost,' from 2 years later, a low-budget nothing, had more to it than this. At least Ms. Dee spoke in her own voice; by 1981, Audrey Hepburn's accent just sounded silly; she'd go on to do the PBS 'Gardens of the World with Audrey Hepburn' and there her somewhat irritating accent works as she walks through English gardens with aristocrats or waxes effusively about 'what I like most is when flowers go back to nature!' as in naturalized daffodils, but in an actual fictional movie, she just sounds ridiculous.<br /><br />To think that 'Breakfast at Tiffany's' was such a profound sort of light poetic thing with Audrey Hepburn one of the most beautiful women in the world--she was surely one of the most beautiful screen presences in 'My Fair Lady', matching Garbo in several things and Delphine Seyrig in 'Last Year at Marienbad.' And then this! And her final brief role as the angel 'Hap' in the Spielberg film 'Always' was just more of the lady stuff--corny, witless and stifling.<br /><br />I went to her memorial service at the Fifth Avenue Presbyterian Church, a beautiful service which included a boys' choir singing the Shaker hymn 'Simple Gifts.' The only thing not listed in the program was the sudden playing of Hepburn's singing 'Moon River' on the fire escape in 'Breakfast at Tiffany's,' and this brought much emotion and some real tears out in the congregation.<br /><br />A great lady who was once a fine actress (as in 'The Nun's Story') and one of the greatest and most beautiful of film stars in many movies of the 50's and 60's who became a truly bad one--that's not all that common. And perhaps it is only a great human being who, in making such things as film performances trivial, nevertheless has the largeness of mind to want to have the flaws pointed out mercilessly--which all of her late film work contained in abundance. Most of the talk about Hepburn's miscasting is about 'My Fair Lady.' But the one that should have had the original actress in it was 'Wait Until Dark,' which had starred Lee Remick on Broadway. Never as celebrated as Hepburn, she was a better actress in many ways (Hepburn was completely incapable of playing anything really sordid), although Hepburn was at least adequate enough in that part. After that, all of her acting went downhill.",film library right finish watch bad disbelief Audrey Hepburn totally lose talent pretty finish Robin Marian bad thing appallingly stupid film interest feature film dorothy Stratten appearance prior homicide.<br /><br />There idiocy Gazzara crony little signal little bow nod real screwball comedy faint pale shadow.<br /><br />who believe Manhattan environ Hepburn inhabit magically mythically breakfast Tiffany year early soundtrack old Sinatra song Gershwin song title take loud obvious sure wait credit find subtly weave cine musique picture know song blast you.<br /><br />'reverte type mean go go guess case Audrey Hepburn chic european lady occasionally actress star lose talent star talent continue grow period like Ann Margret play role life give unbelievably bad material mongoloid level situations.<br /><br />Hepburn great person course great movie star dream charming beautiful film actor dreadful performance go atrocious tv movie Robert Wagner call love Thieves laugh play ingenue 50 vainer obviously intelligent actress insist like Lana Turner infinitely effective Hepburn Turner take act seriously bad Hepburn seriously bother hair clothe look tacky good work road perfect possibly good ways.<br /><br />And girl play country singer sicken John Ritter horrible simply recommend film Dorothy Stratten truly pretty critic David Thomson oft phrase lose talent sense.<br /><br />Ben Gazarra lose sex appeal 2 film Gazarra Hepburn ask Sandra Dee pitiful film Lost 2 year later low budget Ms. Dee speak voice 1981 Audrey Hepburn accent sound silly PBS Gardens World Audrey Hepburn somewhat irritate accent work walk English garden aristocrat wax effusively like flower nature naturalized daffodil actual fictional movie sound ridiculous.<br /><br />to think breakfast Tiffany profound sort light poetic thing Audrey Hepburn beautiful woman world surely beautiful screen presence Fair Lady match Garbo thing Delphine Seyrig year Marienbad final brief role angel Hap Spielberg film lady stuff corny witless stifling.<br /><br />I go memorial service Fifth Avenue Presbyterian Church beautiful service include boy choir sing Shaker hymn Simple Gifts thing list program sudden playing Hepburn singing Moon River fire escape breakfast Tiffany bring emotion real tear congregation.<br /><br />a great lady fine actress Nun Story great beautiful film star movie 50 60 truly bad common great human make thing film performance trivial largeness mind want flaw point mercilessly late film work contain abundance talk Hepburn miscasting Fair Lady original actress wait Dark star Lee Remick Broadway celebrate Hepburn well actress way Hepburn completely incapable play sordid Hepburn adequate acting go downhill,0
"I think I will make a movie next weekend. Oh wait, I'm working..oh I'm sure I can fit it in. It looks like whoever made this film fit it in. I hope the makers of this crap have day jobs because this film sucked!!! It looks like someones home movie and I don't think more than $100 was spent making it!!! Total crap!!! Who let's this stuff be released?!?!?!",think movie weekend oh wait work oh sure fit look like film fit hope maker crap day job film suck look like someone home movie think $ 100 spend make total crap let stuff release,0
"Pros: Nothing<br /><br />Cons: Everything<br /><br />Plot summary: A female reporter runs into a hitchhiker that tells her stories about the deaths of people that were killed by zombies.<br /><br />Review: Never in my life have I come across a movie as bad The Zombie Chronicles. Filmed on a budget of what looks to be about 20 bucks, TZC is a completely horrible horror movie that relies on lame, forgetable actors whom couldn't act to save their lives and gore that's more gross than frightening. How does a movie like this even get made? Simply put, avoid TZC like a sexually-transmitted disease.<br /><br />My last 2 cents: Humorously enough, this movie was made by a movie company called Brain Damage Films. They're brains must have really been damaged to come up with a craptacular movie like this.<br /><br />My rating: 1 out of 10(If it were up to me, this movie would get the rating of negative bajillion)",pro < br /><br />Cons < br /><br />plot summary female reporter run hitchhiker tell story death people kill zombies.<br /><br />Review life come movie bad Zombie Chronicles film budget look 20 buck TZC completely horrible horror movie rely lame forgetable actor act save life gore gross frightening movie like simply avoid TZC like sexually transmit disease.<br /><br />my 2 cent humorously movie movie company call Brain Damage Films brain damage come craptacular movie like this.<br /><br />my rating 1 10(if movie rating negative bajillion,0
"If the crew behind ""Zombie Chronicles"" ever read this, here's some advice guys: <br /><br />1. In a ""Twist Ending""-type movie, it's not a good idea to insert close-ups of EVERY DEATH IN THE MOVIE in the opening credits. That tends to spoil the twists, y'know...? <br /><br />2. I know you produced this on a shoestring and - to be fair - you worked miracles with your budget but please, hire people who can actually act. Or at least, walk, talk and gesture at the same time. Joe Haggerty, I'm looking at you...<br /><br />3. If you're going to set a part of your movie in the past, only do this if you have the props and costumes of the time.<br /><br />4. Twist endings are supposed to be a surprise. Sure, we don't want twists that make no sense, but signposting the ""reveal"" as soon as you introduce a character? That's not a great idea.<br /><br />Kudos to the guys for trying, but in all honesty, I'd rather they hadn't...<br /><br />Only for zombie completists.","crew Zombie Chronicles read advice guy < br /><br />1 Twist Ending""-type movie good idea insert close up death movie opening credit tend spoil twist y'know < br /><br />2 know produce shoestring fair work miracle budget hire people actually act walk talk gesture time Joe Haggerty look <br /><br />3 go set movie past prop costume time.<br /><br />4 twist ending suppose surprise sure want twist sense signpost reveal soon introduce character great idea.<br /><br />Kudos guy try honesty hadn't <br /><br />only zombie completist",0
"1st watched 8/3/2003 - 2 out of 10(Dir-Brad Sykes): Mindless 3-D movie about flesh-eating zombies in a 3 story within a movie chronicle. And yes, we get to see zombies eating human flesh parts in 3D!! Wow, not!! That has been done time and time again in 2D in a zombie movie but what usually makes a zombie movie better is the underlying story not the actual flesh-eating. That's what made the original zombie classics good. The flesh-eating was just thrown in as an extra. We're actually bored throughout most of this 3-part chronicle because of the lame(twilight-zone like) easily understood and slow-pacingly revealed finale's. The last story is actually the story the movie started with(having a reporter investigating a so-called ghost town) and of course we get to see flesh eating zombie's in that one as well. Well, I think I've said enough. Watch the classics, not this 3D bore-feast.",1st watch 8/3/2003 2 10(Dir Brad Sykes Mindless 3 d movie flesh eat zombie 3 story movie chronicle yes zombie eat human flesh part 3d wow time time 2D zombie movie usually make zombie movie well underlie story actual flesh eating original zombie classic good flesh eating throw extra actually bored 3 chronicle lame(twilight zone like easily understand slow pacingly reveal finale story actually story movie start with(have reporter investigate call ghost town course flesh eat zombie think say watch classic 3d bore feast,0
"There's tons of good-looking women in this flick. But alas, this movie is nudity-free. Grrrrrrrrrr Strike one.<br /><br />Ahem. One story in this film takes place in 1971. Then why the hell are the main characters driving a Kia Sportage? Hello? Continuity, anyone?<br /><br />As you might know, this movie was released in stereoscopic 3D. And it is the most hideous effect I have ever seen. I'm not sure if someone botched the job on this, but there WAS no 3D, just double-vision blurs. I didn't have the same problem with this company's other 3D movies, HUNTING SEASON and CAMP BLOOD. Sure, the 3D in those ones sucked too, but with them I could see a semblance of 3D effect.<br /><br />This thing is a big ball of nothing.<br /><br />And whoever that women was who played the daughter of the ear-eating dame, yum! I'd like to see more of her. In movies, as well. Looks like Janet Margolin at a young age. Purrrrrrrrrrrrrrrr<br /><br />",ton good look woman flick alas movie nudity free Grrrrrrrrrr Strike one.<br /><br />Ahem story film take place 1971 hell main character drive Kia Sportage hello continuity anyone?<br /><br />as know movie release stereoscopic 3d. hideous effect see sure botch job 3d double vision blur problem company 3d movie hunt season camp blood sure 3d one suck semblance 3d effect.<br /><br />This thing big ball nothing.<br /><br />And woman play daughter ear eat dame yum like movie look like Janet Margolin young age Purrrrrrrrrrrrrrrr < br /><br >,0
